n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilite;observations;date_maj
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40036*001;BENESSE MARENNE - D28 Aire De Covoiturage;D28 Aire De Covoiturage 40230 BENESSE MARENNE;40036;-1,396895527;43,63103104;4;FR*S40*E40036*001*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40036*001;BENESSE MARENNE - D28 Aire De Covoiturage;D28 Aire De Covoiturage 40230 BENESSE MARENNE;40036;-1,396895527;43,63103104;4;FR*S40*E40036*001*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40036*001;BENESSE MARENNE - D28 Aire De Covoiturage;D28 Aire De Covoiturage 40230 BENESSE MARENNE;40036;-1,396895527;43,63103104;4;FR*S40*E40036*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40037*001;BENQUET - Parking Ecole;Parking Ecole 40280 BENQUET;40037;-0,50120339;43,82895482;4;FR*S40*E40037*001*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40037*001;BENQUET - Parking Ecole;Parking Ecole 40280 BENQUET;40037;-0,50120339;43,82895482;4;FR*S40*E40037*001*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40037*001;BENQUET - Parking Ecole;Parking Ecole 40280 BENQUET;40037;-0,50120339;43,82895482;4;FR*S40*E40037*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40037*001;BENQUET - Parking Ecole;Parking Ecole 40280 BENQUET;40037;-0,50120339;43,82895482;4;FR*S40*E40037*001*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40163*001;LUE - Parking Mairie;Parking Mairie 40210 LUE;40163;-0,98515708;44,23101848;2;FR*S40*E40163*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40163*001;LUE - Parking Mairie;Parking Mairie 40210 LUE;40163;-0,98515708;44,23101848;2;FR*S40*E40163*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40274*001;SAINT MARTIN D'ONEY - Parking Place;Parking Place 40090 SAINT MARTIN D'ONEY;40274;-0,64104069;43,928137;4;FR*S40*E40274*001*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40274*001;SAINT MARTIN D'ONEY - Parking Place;Parking Place 40090 SAINT MARTIN D'ONEY;40274;-0,64104069;43,928137;4;FR*S40*E40274*001*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40274*001;SAINT MARTIN D'ONEY - Parking Place;Parking Place 40090 SAINT MARTIN D'ONEY;40274;-0,64104069;43,928137;4;FR*S40*E40274*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40274*001;SAINT MARTIN D'ONEY - Parking Place;Parking Place 40090 SAINT MARTIN D'ONEY;40274;-0,64104069;43,928137;4;FR*S40*E40274*001*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40157*001;LIT ET MIXE - Parking Arrière Mairie, Rue Des Arènes;Parking Arrière Mairie, Rue Des Arènes 40170 LIT ET MIXE;40157;-1,258726597;44,0341301;2;FR*S40*E40157*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40157*001;LIT ET MIXE - Parking Arrière Mairie, Rue Des Arènes;Parking Arrière Mairie, Rue Des Arènes 40170 LIT ET MIXE;40157;-1,258726597;44,0341301;2;FR*S40*E40157*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40088*008;DAX - Parking De La Tannerie;Parking De La Tannerie 40100 DAX;40088;-1,053255081;43,7149353;4;FR*S40*E40088*008*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40088*008;DAX - Parking De La Tannerie;Parking De La Tannerie 40100 DAX;40088;-1,053255081;43,7149353;4;FR*S40*E40088*008*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40088*008;DAX - Parking De La Tannerie;Parking De La Tannerie 40100 DAX;40088;-1,053255081;43,7149353;4;FR*S40*E40088*008*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40088*008;DAX - Parking De La Tannerie;Parking De La Tannerie 40100 DAX;40088;-1,053255081;43,7149353;4;FR*S40*E40088*008*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40261*002;SAINT GEOURS DE MARENNE - Rue Du Gave (Aygue Blue);Rue Du Gave (Aygue Blue) 40230 SAINT GEOURS DE MARENNE;40261;-1,23330664;43,70822525;2;FR*S40*E40261*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40261*002;SAINT GEOURS DE MARENNE - Rue Du Gave (Aygue Blue);Rue Du Gave (Aygue Blue) 40230 SAINT GEOURS DE MARENNE;40261;-1,23330664;43,70822525;2;FR*S40*E40261*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40088*005;SAINT PAUL LES DAX - Parking Jean Oddos;Parking Jean Oddos 40990 SAINT PAUL LES DAX;40088;-1,052638888;43,72582245;2;FR*S40*E40088*005*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40088*005;SAINT PAUL LES DAX - Parking Jean Oddos;Parking Jean Oddos 40990 SAINT PAUL LES DAX;40088;-1,052638888;43,72582245;2;FR*S40*E40088*005*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40187*001;MOLIETS - Parking Du Tennis;Parking Du Tennis 40660 MOLIETS;40187;-1,359457982;43,84949665;4;FR*S40*E40187*001*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40187*001;MOLIETS - Parking Du Tennis;Parking Du Tennis 40660 MOLIETS;40187;-1,359457982;43,84949665;4;FR*S40*E40187*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40187*001;MOLIETS - Parking Du Tennis;Parking Du Tennis 40660 MOLIETS;40187;-1,359457982;43,84949665;4;FR*S40*E40187*001*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40187*001;MOLIETS - Parking Du Tennis;Parking Du Tennis 40660 MOLIETS;40187;-1,359457982;43,84949665;4;FR*S40*E40187*001*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40129*001;JOSSE - Entree Parking Covoiturage;Entree Parking Covoiturage 40230 JOSSE;40129;-1,224409223;43,64021301;4;FR*S40*E40129*001*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40129*001;JOSSE - Entree Parking Covoiturage;Entree Parking Covoiturage 40230 JOSSE;40129;-1,224409223;43,64021301;4;FR*S40*E40129*001*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40129*001;JOSSE - Entree Parking Covoiturage;Entree Parking Covoiturage 40230 JOSSE;40129;-1,224409223;43,64021301;4;FR*S40*E40129*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40129*001;JOSSE - Entree Parking Covoiturage;Entree Parking Covoiturage 40230 JOSSE;40129;-1,224409223;43,64021301;4;FR*S40*E40129*001*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40194*001;MONTFORT EN CHALOSSE - Parking Coopérative - Face Gendarmerie;Parking Coopérative - Face Gendarmerie 40380 MONTFORT EN CHALOSSE;40194;-0,833645463;43,7101059;2;FR*S40*E40194*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40194*001;MONTFORT EN CHALOSSE - Parking Coopérative - Face Gendarmerie;Parking Coopérative - Face Gendarmerie 40380 MONTFORT EN CHALOSSE;40194;-0,833645463;43,7101059;2;FR*S40*E40194*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40266*001;SAINT JULIEN EN BORN - Parking Rue Des Ecoles;Parking Rue Des Ecoles 40170 SAINT JULIEN EN BORN;40266;-1,227091366;44,06321195;2;FR*S40*E40266*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40266*001;SAINT JULIEN EN BORN - Parking Rue Des Ecoles;Parking Rue Des Ecoles 40170 SAINT JULIEN EN BORN;40266;-1,227091366;44,06321195;2;FR*S40*E40266*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40088*003;DAX - Rue De Tercis;Rue De Tercis 40100 DAX;40088;-1,06615652;43,69860663;2;FR*S40*E40088*003*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40088*003;DAX - Rue De Tercis;Rue De Tercis 40100 DAX;40088;-1,06615652;43,69860663;2;FR*S40*E40088*003*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40230*001;PONTONX SUR ADOUR - Rue De Baluhec,Parking Des Arênes;Rue De Baluhec,Parking Des Arênes 40465 PONTONX SUR ADOUR;40230;-0,92296945;43,78764259;4;FR*S40*E40230*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40230*001;PONTONX SUR ADOUR - Rue De Baluhec,Parking Des Arênes;Rue De Baluhec,Parking Des Arênes 40465 PONTONX SUR ADOUR;40230;-0,92296945;43,78764259;4;FR*S40*E40230*001*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40230*001;PONTONX SUR ADOUR - Rue De Baluhec,Parking Des Arênes;Rue De Baluhec,Parking Des Arênes 40465 PONTONX SUR ADOUR;40230;-0,92296945;43,78764259;4;FR*S40*E40230*001*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40230*001;PONTONX SUR ADOUR - Rue De Baluhec,Parking Des Arênes;Rue De Baluhec,Parking Des Arênes 40465 PONTONX SUR ADOUR;40230;-0,92296945;43,78764259;4;FR*S40*E40230*001*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40328*001;VIEUX BOUCAU - Avenue De La Liberté;Avenue De La Liberté 40480 VIEUX BOUCAU;40328;-1,40224677;43,78672302;2;FR*S40*E40328*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40328*001;VIEUX BOUCAU - Avenue De La Liberté;Avenue De La Liberté 40480 VIEUX BOUCAU;40328;-1,40224677;43,78672302;2;FR*S40*E40328*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40133*001;LABENNE - Parking Côté Presbytere;Parking Côté Presbytere 40530 LABENNE;40133;-1,42555909;43,59545395;4;FR*S40*E40133*001*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40133*001;LABENNE - Parking Côté Presbytere;Parking Côté Presbytere 40530 LABENNE;40133;-1,42555909;43,59545395;4;FR*S40*E40133*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40133*001;LABENNE - Parking Côté Presbytere;Parking Côté Presbytere 40530 LABENNE;40133;-1,42555909;43,59545395;4;FR*S40*E40133*001*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40133*001;LABENNE - Parking Côté Presbytere;Parking Côté Presbytere 40530 LABENNE;40133;-1,42555909;43,59545395;4;FR*S40*E40133*001*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40192*003;MONT DE MARSAN - Place De La Douze;Place De La Douze 40000 MONT DE MARSAN;40192;-0,497181565;43,89361954;2;FR*S40*E40192*003*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40192*003;MONT DE MARSAN - Place De La Douze;Place De La Douze 40000 MONT DE MARSAN;40192;-0,497181565;43,89361954;2;FR*S40*E40192*003*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40332*001;YCHOUX - Parking De Covoiturage Rue Felix Arnaudin;Parking De Covoiturage Rue Felix Arnaudin 40160 YCHOUX;40332;-0,946732;44,327574;4;FR*S40*E40332*001*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40332*001;YCHOUX - Parking De Covoiturage Rue Felix Arnaudin;Parking De Covoiturage Rue Felix Arnaudin 40160 YCHOUX;40332;-0,946732;44,327574;4;FR*S40*E40332*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40332*001;YCHOUX - Parking De Covoiturage Rue Felix Arnaudin;Parking De Covoiturage Rue Felix Arnaudin 40160 YCHOUX;40332;-0,946732;44,327574;4;FR*S40*E40332*001*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40332*001;YCHOUX - Parking De Covoiturage Rue Felix Arnaudin;Parking De Covoiturage Rue Felix Arnaudin 40160 YCHOUX;40332;-0,946732;44,327574;4;FR*S40*E40332*001*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40192*004;MONT DE MARSAN - Médiathèque;Médiathèque 40000 MONT DE MARSAN;40192;-0,49180096;43,89654159;2;FR*S40*E40192*004*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40192*004;MONT DE MARSAN - Médiathèque;Médiathèque 40000 MONT DE MARSAN;40192;-0,49180096;43,89654159;2;FR*S40*E40192*004*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40273*001;SAINT MARTIN DE SEIGNANX - Parking Super U;Parking Super U 40390 SAINT MARTIN DE SEIGNANX;40273;-1,386023044;43,54179382;4;FR*S40*E40273*001*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40273*001;SAINT MARTIN DE SEIGNANX - Parking Super U;Parking Super U 40390 SAINT MARTIN DE SEIGNANX;40273;-1,386023044;43,54179382;4;FR*S40*E40273*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40273*001;SAINT MARTIN DE SEIGNANX - Parking Super U;Parking Super U 40390 SAINT MARTIN DE SEIGNANX;40273;-1,386023044;43,54179382;4;FR*S40*E40273*001*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40273*001;SAINT MARTIN DE SEIGNANX - Parking Super U;Parking Super U 40390 SAINT MARTIN DE SEIGNANX;40273;-1,386023044;43,54179382;4;FR*S40*E40273*001*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40217*003;PARENTIS EN BORN - Allées Malichecq;Allées Malichecq 40160 PARENTIS EN BORN;40217;-1,07159352;44,3499298;2;FR*S40*E40217*003*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40217*003;PARENTIS EN BORN - Allées Malichecq;Allées Malichecq 40160 PARENTIS EN BORN;40217;-1,07159352;44,3499298;2;FR*S40*E40217*003*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40304*002;SOORTS HOSSEGOR - Boulevard De La Dune;Boulevard De La Dune 40150 SOORTS HOSSEGOR;40304;-1,44272557;43,66153717;2;FR*S40*E40304*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40304*002;SOORTS HOSSEGOR - Boulevard De La Dune;Boulevard De La Dune 40150 SOORTS HOSSEGOR;40304;-1,44272557;43,66153717;2;FR*S40*E40304*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40287*001;SANGUINET - Rue Du Maréchal Ferrant;Rue Du Maréchal Ferrant 40460 SANGUINET;40287;-1,077171;44,480806;2;FR*S40*E40287*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40287*001;SANGUINET - Rue Du Maréchal Ferrant;Rue Du Maréchal Ferrant 40460 SANGUINET;40287;-1,077171;44,480806;2;FR*S40*E40287*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40197*001;GARROSSE - Avenue De L Ocean;Avenue De L Ocean 40110 GARROSSE;40197;-0,924395912;44,03067017;4;FR*S40*E40197*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40197*001;GARROSSE - Avenue De L Ocean;Avenue De L Ocean 40110 GARROSSE;40197;-0,924395912;44,03067017;4;FR*S40*E40197*001*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40197*001;GARROSSE - Avenue De L Ocean;Avenue De L Ocean 40110 GARROSSE;40197;-0,924395912;44,03067017;4;FR*S40*E40197*001*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40197*001;GARROSSE - Avenue De L Ocean;Avenue De L Ocean 40110 GARROSSE;40197;-0,924395912;44,03067017;4;FR*S40*E40197*001*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40310*002;SOUSTONS - Parking Salle Roger Hanin;Parking Salle Roger Hanin 40140 SOUSTONS;40310;-1,325919509;43,7516861;2;FR*S40*E40310*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40310*002;SOUSTONS - Parking Salle Roger Hanin;Parking Salle Roger Hanin 40140 SOUSTONS;40310;-1,325919509;43,7516861;2;FR*S40*E40310*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40088*007;DAX - Place St Pierre;Place St Pierre 40100 DAX;40088;-1,049525261;43,70918655;4;FR*S40*E40088*007*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40088*007;DAX - Place St Pierre;Place St Pierre 40100 DAX;40088;-1,049525261;43,70918655;4;FR*S40*E40088*007*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40088*007;DAX - Place St Pierre;Place St Pierre 40100 DAX;40088;-1,049525261;43,70918655;4;FR*S40*E40088*007*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40088*007;DAX - Place St Pierre;Place St Pierre 40100 DAX;40088;-1,049525261;43,70918655;4;FR*S40*E40088*007*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40065*002;CAPBRETON - Parking Du Lac;Parking Du Lac 40130 CAPBRETON;40065;-1,439685;43,653249;2;FR*S40*E40065*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40065*002;CAPBRETON - Parking Du Lac;Parking Du Lac 40130 CAPBRETON;40065;-1,439685;43,653249;2;FR*S40*E40065*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40184*001;MIMIZAN - Parking Segosa;Parking Segosa 40200 MIMIZAN;40184;-1,292032003;44,21330261;2;FR*S40*E40184*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SYDEC 40;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S40*P40184*001;MIMIZAN - Parking Segosa;Parking Segosa 40200 MIMIZAN;40184;-1,292032003;44,21330261;2;FR*S40*E40184*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64324*001;LASSEUBE - Chemin Du Mourou;Chemin Du Mourou 64290 LASSEUBE;64324;-0,478445;43,222602;2;FR*S64*E64324*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64324*001;LASSEUBE - Chemin Du Mourou;Chemin Du Mourou 64290 LASSEUBE;64324;-0,478445;43,222602;2;FR*S64*E64324*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64024*006;ANGLET - Parking Quintaou;Parking Quintaou 64600 ANGLET;64024;-1,512736;43,484076;2;FR*S64*E64024*006*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
